Product Title,Product Price,Product Rating,Product Review,Product Feature
ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1500CKA-NJ0393 C...,"₹21,990",3.8,"3,021 Ratings & 262 Reviews",Intel Celeron Dual Core Processor4 GB LPDDR4X RAMChrome Operating System39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
Samsung Galaxy Book4 Intel Core 5 120U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGK-KS1IN / NP750XGK-L...,"₹72,990",4.4,403 Ratings & 33 Reviews,Intel Core 5 Processor8 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
DELL Vostro Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 3520 Thin and Light Lapt...,"₹51,999",4.2,688 Ratings & 31 Reviews,"Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Warranty"
ASUS Expertbook Intel Core i5 13th Gen 13420H - (32 GB/512 GB SSD/Windows 11 Home) P1503CVA-S71075WS T...,"₹58,990",4.2,188 Ratings & 9 Reviews,"Intel Core i5 Processor (13th Gen)32 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home 2024, Microsoft 365 Basic1 Year Onsite Warranty"
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Core i7 13th Gen 1362...","₹68,990",4.4,138 Ratings & 7 Reviews,"Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year1 Year Onsite Warranty"
Acer Aspire Lite Intel Core i5 12th Gen 1235U - (16 GB/1 TB SSD/Windows 11 Home) AL15-52 Thin and Ligh...,"₹49,990",3.8,269 Ratings & 13 Reviews,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
Lenovo LOQ 2025 AMD Ryzen 7 Octa Core 250 - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFor...,"₹1,12,990",4.2,24 Ratings & 4 Reviews,AMD Ryzen 7 Octa Core Processor24 GB DDR5 RAMWindows 11 Home Operating System1 TB SSD39.62 cm (15.6 inch) DisplayOffice Home 2024 + Lenovo AI Now1 Year Onsite Warranty
"DELL 14 Plus Next Gen AI PC Backlit Keyboard, Fingerprint reader Intel Core Ultra 5 226V - (16 GB/512 ...","₹79,990",4.3,241 Ratings & 22 Reviews,Intel Core Ultra 5 Processor16 GB LPDDR5X RAMWindows 11 Home Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Onsite Hardware Service
Lenovo LOQ Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹94,990",4.4,479 Ratings & 36 Reviews,Intel Core i5 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Carry-in Warranty
ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ321WS Th...,"₹32,990",4.3,"3,216 Ratings & 292 Reviews",AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
Acer Aspire 3 (2025) Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) Aspire 3 A325-5...,"₹47,990",4.2,110 Ratings & 9 Reviews,"Intel Core i5 Processor (13th Gen)16 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office 2021, Windows 11 Home3 Years Warranty"
Acer One Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) AO 14 Z 8-415 Thin and Ligh...,"₹25,990",4.2,"13,498 Ratings & 967 Reviews",Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Warranty
Lenovo Legion Go AMD Ryzen Z1 Extreme - (16 GB/512 GB SSD/Windows 11 Home) 8APU1 Handheld Gaming PC,"₹73,990",4.4,114 Ratings & 15 Reviews,AMD Ryzen Z1 Extreme Processor16 GB LPDDR5X RAMWindows 11 Home Operating System512 GB SSD22.35 cm (8.8 inch) Touchscreen Display1 Year Carry in + 1 Year Accidental Damage Protection
ASUS TUF Gaming A15 (2025) AMD Ryzen 7 Hexa Core 7445HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graph...,"₹69,820",4.4,"2,979 Ratings & 164 Reviews",AMD Ryzen 7 Hexa Core Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
Acer Aspire Go 14 Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) AG14-71M Thin and Light L...,"₹57,990",3.8,36 Ratings & 0 Reviews,Intel Core Ultra 5 Processor16 GB DDR5 RAM64 bit Windows 11 Home Operating System1 TB SSD35.56 cm (14 inch) Display1 Year Warranty
ASUS Vivobook Go 14 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK327WS Th...,"₹32,990",4.3,"1,620 Ratings & 151 Reviews",AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty
Lenovo Lenovo Yoga Slim 6 WUXGA OLED Intel Core i5 13th Gen 13500H - (16 GB/1 TB SSD/Windows 11 Home) ...,"₹85,990",4.4,10 Ratings & 0 Reviews,Intel Core i5 Processor (13th Gen)16 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD35.56 cm (14 inch) Display1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection
Lenovo Yoga Slim 6 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home) 14IRH8 Thin and Li...,"₹85,990",,,Intel Core i7 Processor (13th Gen)16 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD35.56 cm (14 Inch) Display1 Year Carry-in Warranty
Acer Aspire 3 Intel Celeron Dual Core N4500 - (8 GB/256 GB SSD/Windows 11 Home) A325-45 Thin and Light...,"₹26,980",3.9,"1,904 Ratings & 174 Reviews",Intel Celeron Dual Core Processor8 GB LPDDR4X RAMWindows 11 Operating System256 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
Lenovo LOQ 2025 Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,"₹1,34,990",4.5,32 Ratings & 4 Reviews,Intel Core i7 Processor (14th Gen)16 GB DDR5 RAMWindows 11 Home Operating System1 TB SSD39.62 cm (15.6 inch) DisplayOffice Home 2024 + Lenovo AI Now1 Year Onsite Warranty
"ASUS Vivobook S14 OLED (2025), Copilot + PC, AI PC, Metal Body, Backlit Keyboard, Intel Core Ultra 5 2...","₹81,990",4.4,40 Ratings & 2 Reviews,"Intel Core Ultra 5 Processor16 GB LPDDR5X RAMWindows 11 Home Operating System512 GB SSD35.56 cm (14 Inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee? 1 year1 Year Onsite warranty"
Lenovo IdeaPad Slim 1 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...,"₹39,990",4.2,530 Ratings & 36 Reviews,AMD Ryzen 5 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 20211 Yr. Onsite + 1 Yr. Accidental Damage Protection
Lenovo LOQ 2025 Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,"₹1,15,990",4.4,87 Ratings & 8 Reviews,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Home Operating System1 TB SSD39.62 cm (15.6 inch) DisplayOffice Home 2024 + Lenovo AI Now1 Year Onsite Warranty
ASUS ROG Strix G16 (2025) with Office 2024 + M365 Basic* AMD Ryzen 9 16 Core 8940HX - (16 GB/1 TB SSD/...,"₹1,69,990",4.8,24 Ratings & 1 Reviews,"AMD Ryzen 9 16 Core Processor16 GB DDR5 RAMWindows 11 Home Operating System1 TB SSD40.64 cm (16 inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), , McAfee 1 year, Xbox Game Pass for 3 months1 Year Onsite Warranty"
ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ322WS Th...,"₹31,980",4.2,"3,061 Ratings & 276 Reviews",AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
DELL Inspiron 15 With MSO'2024 & Backlit KB Intel Core i5 13th Gen 1334U - (16 GB/1 TB SSD/Windows 11 ...,"₹56,557",4.2,993 Ratings & 56 Reviews,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Hardware Service
HP Chromebook Intel Celeron Dual Core N4120 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0506TU Chromeb...,"₹27,990",3.9,"2,043 Ratings & 166 Reviews",Intel Celeron Dual Core Processor4 GB LPDDR4 RAM64 bit Chrome Operating System35.56 cm (14 Inch) Touchscreen Display1 Year Onsite Warranty
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 83ER00KSIN Th...,"₹50,699",4.2,619 Ratings & 36 Reviews,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Warranty
HP 250R G9 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 42V68PA Thin and Light Lap...,"₹35,990",4.2,210 Ratings & 17 Reviews,"Intel Core i3 Processor (13th Gen)8 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayHP Support Assistant, Native Miracast Support, HP AudioSwitch, HP Documentation, HP Setup Integrated, OOBE, HP SSRM, HP Jumpstart, McAfee LiveSafe (30 Day Trial), Xerox DocuShare (30 Day Trial)1 Year Onsite Warranty"
HP 15s AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s-eq2143au Thin and Light Lap...,"₹36,855",4.3,"5,945 Ratings & 474 Reviews","AMD Ryzen 3 Quad Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office 2019 & Office 365, HP Documentation, HP BIOS recovery, HP Smart1 Year Onsite Warranty"
Acer Predator Neo Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDI...,"₹1,01,990",4.4,"1,358 Ratings & 112 Reviews",Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) Display1 Year International Travelers Warranty (ITW)
Lenovo LOQ 2025 Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,"₹1,26,990",4.3,18 Ratings & 3 Reviews,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Home Operating System1 TB SSD39.62 cm (15.6 inch) DisplayOffice Home 2024 + Lenovo AI Now1 Year Onsite Warranty
"DELL Inspiron 15 with Backlit Keyboard, Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Hom...","₹48,884",4.2,993 Ratings & 56 Reviews,Intel Core i5 Processor (13th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Hardware Service
Lenovo IdeaPad Slim 5 WUXGA IPS AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home) 13AR...,"₹54,990",4.5,4 Ratings & 0 Reviews,AMD Ryzen 5 Hexa Core Processor16 GB LPDDR5X RAMWindows 11 Home Operating System512 GB SSD33.78 cm (13.3 Inch) DisplayMicrosoft 365 Basic + Office Home 20241 Year Onsite Warranty
Ultimus APEX Pro Intel Pentium Quad Core N4200 - (4 GB/128 GB SSD/128 GB EMMC Storage/Windows 11 Home)...,"₹13,990",2,4 Ratings & 1 Reviews,Intel Pentium Quad Core Processor4 GB DDR3 RAM64 bit Windows 11 Home Operating System128 GB SSD35.81 cm (14.1 inch) DisplayPre loaded windows APP1 Year Manufacturing Warranty (Battery And Charger Only 6 Month Warranty)
HP 14R (2025) Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) 14R G9 Thin and Light ...,"₹40,990",4.2,103 Ratings & 8 Reviews,"Intel Core i3 Processor (13th Gen)16 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office 2021, Windows 11 Home1 Year Onsite Warranty"
ASUS ROG Zephyrus G14 (2025) with Office 2024 + M365 Basic* AMD Ryzen 9 Octa Core 270 - (16 GB/1 TB SS...,"₹1,84,990",4,13 Ratings & 0 Reviews,"AMD Ryzen 9 Octa Core Processor16 GB LPDDR5X RAMWindows 11 Home Operating System1 TB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), , McAfee 1 year, Xbox Game Pass for 3 months1 Year Onsite Warranty"
"ASUS Vivobook S14 OLED (2025), Copilot + PC, AI PC, Metal Body, Backlit Keyboard, Intel Core Ultra 5 2...","₹81,990",4.4,40 Ratings & 2 Reviews,"Intel Core Ultra 5 Processor16 GB LPDDR5X RAMWindows 11 Home Operating System512 GB SSD35.56 cm (14 Inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee? 1 year1 Year Onsite warranty"
Lenovo Legion Go AMD Ryzen Z1 Extreme - (16 GB/512 GB SSD/Windows 11 Home) 8APU1 Handheld Gaming PC,"₹73,990",4.4,114 Ratings & 15 Reviews,AMD Ryzen Z1 Extreme Processor16 GB LPDDR5X RAMWindows 11 Home Operating System512 GB SSD22.35 cm (8.8 inch) Touchscreen Display1 Year Carry in + 1 Year Accidental Damage Protection
Lenovo LOQ Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹94,990",4.4,479 Ratings & 36 Reviews,Intel Core i5 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Carry-in Warranty
Lenovo IdeaPad Slim 1 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...,"₹39,990",4.2,530 Ratings & 36 Reviews,AMD Ryzen 5 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 20211 Yr. Onsite + 1 Yr. Accidental Damage Protection
Lenovo IdeaPad Slim 3 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin an...,"₹62,020",4.1,130 Ratings & 7 Reviews,Intel Core i7 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Yr. Onsite + 1 Yr. Accidental Damage Protection
ASUS TUF Gaming F17 - AI Powered Gaming Intel Core i5 11th Gen 11400H - (16 GB/512 GB SSD/Windows 11 H...,"₹50,990",4.3,"7,842 Ratings & 602 Reviews",Intel Core i5 Processor (11th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD43.94 cm (17.3 Inch) Display1 Year Onsite Warranty
"ASUS Vivobook S15, A-Part Metal Body, Backlit Keyboard, Intel Core i9 13th Gen 13900H - (16 GB/512 GB ...","₹83,990",4.4,154 Ratings & 13 Reviews,Intel Core i9 Processor (13th Gen)16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
Acer Aspire 7 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,"₹59,900",4.2,"2,715 Ratings & 216 Reviews",Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
ASUS TUF Gaming A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,"₹57,990",4.4,633 Ratings & 52 Reviews,AMD Ryzen 5 Hexa Core Processor16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
DELL 14 (2025) (1 Year Accidental Damage Protection Warranty) Intel Core i3 13th Gen 1305U - (16 GB/51...,"₹41,490",,,"Intel Core i3 Processor (13th Gen)16 GB DDR5 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office 2021, Windows 11 Pro1 Year ADP"
HP EliteBook 845 G11 AMD Ryzen 5 8540U - (16 GB/512 GB SSD/Windows 11 Pro) EliteBook 845 G11 Business ...,"₹54,972",,,AMD Ryzen 5 Processor16 GB DDR5 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty
HP AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) 15-fc0690AU Thin and Light Laptop,"₹41,390",4.1,367 Ratings & 27 Reviews,AMD Ryzen 5 Quad Core Processor16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
DELL 15 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Laptop,"₹67,990",4.2,213 Ratings & 14 Reviews,"Intel Core i7 Processor (13th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Hardware Service"
Lenovo LOQ 2025 Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,"₹1,15,990",4.4,87 Ratings & 8 Reviews,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Home Operating System1 TB SSD39.62 cm (15.6 inch) DisplayOffice Home 2024 + Lenovo AI Now1 Year Onsite Warranty
HP AMD Ryzen 5 Quad Core 7th Gen - (8 GB/512 GB SSD/Windows 11 Home) 245 G10 Laptop,"₹33,290",4.2,12 Ratings & 0 Reviews,AMD Ryzen 5 Quad Core Processor (7th Gen)8 GB LPDDR4 RAMWindows 11 Home Operating System512 GB SSD35.56 cm (14 inch) Display1 year Onsite Warrenty
Acer Aspire 3 Intel Celeron Dual Core N4500 - (12 GB/256 GB SSD/Windows 11 Home) A324-45 Thin and Ligh...,"₹27,500",3.9,"1,904 Ratings & 174 Reviews",Intel Celeron Dual Core Processor12 GB LPDDR4X RAMWindows 11 Operating System256 GB SSD35.56 cm (14 Inch) Display1 Year Carry-in Warranty
DELL Inspiron MSO 2024 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 3530...,"₹55,240",4.2,391 Ratings & 19 Reviews,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayWin 11 + Office H&S 20241 Year Onsite Hardware Service
ASUS TUF Gaming F16 Intel Core 5 210H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"₹69,990",4.8,4 Ratings & 1 Reviews,Intel Core 5 Processor16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD40.64 cm (16 Inch) DisplayMicrosoft Office Home 2024 + Microsoft 365 Basic1 Year Onsite Warranty
ASUS Vivobook Go 15 (2025) with Office 2024 + M365 Basic* Intel Core i3 N305 - (8 GB/512 GB SSD/Window...,"₹39,990",4.3,360 Ratings & 32 Reviews,"Intel Core i3 Processor8 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year1 Year Onsite Warranty"
MSI Katana A15 AI AMD Ryzen 7 Octa Core 8845HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDI...,"₹90,990",4.5,74 Ratings & 8 Reviews,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Onsite Warranty
DELL Vostro Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 3520 Thin and Light Lapt...,"₹51,999",4.2,688 Ratings & 31 Reviews,"Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Warranty"
Primebook 4G Android Based MediaTek MT8788 - (4 GB/128 GB EMMC Storage/Prime OS) 4G Thin and Light Lap...,"₹20,990",4.2,"2,030 Ratings & 564 Reviews",MediaTek MT8788 Processor4 GB LPDDR4 RAMPrime OS Operating System29.46 cm (11.6 Inch) Display1 Year Pick and Drop Warranty
Lenovo IdeaPad Slim 3 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) 15IRU8 Thin and...,"₹39,318",4.1,122 Ratings & 10 Reviews,Intel Core i3 Processor (13th Gen)8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Yr. Onsite + 1 Yr. Accidental Damage Protection
DELL Latitude 3550 (2025) Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Pro) Latitude 35...,"₹50,990",4.2,34 Ratings & 2 Reviews,"Intel Core i3 Processor (13th Gen)16 GB DDR5 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office 2021, Windows 11 Pro1 Year Accidentaly Damage Protection + Onsite"
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, AI PC, Backlit Keyboard, Intel Core Ultra 5 2...","₹74,990",4.4,43 Ratings & 5 Reviews,"Intel Core Ultra 5 Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year1 Year Onsite Warranty"
Lenovo Legion Go AMD Ryzen Z1 Extreme - (16 GB/512 GB SSD/Windows 11 Home) 8APU1 Handheld Gaming PC,"₹73,990",4.4,114 Ratings & 15 Reviews,AMD Ryzen Z1 Extreme Processor16 GB LPDDR5X RAMWindows 11 Home Operating System512 GB SSD22.35 cm (8.8 inch) Touchscreen Display1 Year Carry in + 1 Year Accidental Damage Protection
HP 14 AI PC Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home) 14-gr1036TU Thin and Light La...,"₹77,990",4.2,342 Ratings & 31 Reviews,Intel Core Ultra 7 Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty
Acer Predator Neo Intel Core i5 13th Gen 13500HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVI...,"₹91,990",4.4,778 Ratings & 77 Reviews,Intel Core i5 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD40.64 cm (16 Inch) Display1 Year International Travelers Warranty (ITW)
Avita SATUS S111 Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) NU14A1INC43PN-SG La...,"₹14,989",3.6,"1,450 Ratings & 171 Reviews",Intel Celeron Dual Core Processor4 GB DDR4 RAM64 bit Windows 11 Operating System128 GB SSD35.81 cm (14.1 Inch) Display1 Year Domestic Warranty
ASUS Vivobook GO 14 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK323WS | ...,"₹32,990",4,64 Ratings & 2 Reviews,"AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAM64 bit Windows 11 Operating System512 GB SSD35.81 cm (14.1 inch) DisplayWindows 11, Microsoft Office H&S 20211 Year Onsite Warranty"
Primebook Wifi MediaTek MT8183 - (4 GB/64 GB EMMC Storage/Prime OS) PB Wifi Thin and Light Laptop,"₹17,990",4.2,"3,432 Ratings & 858 Reviews",MediaTek MT8183 Processor4 GB LPDDR4 RAMAndroid Operating System29.46 cm (11.6 Inch) Display1 Year Pick and Drop Warranty
Acer Aspire Lite Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) AL15-52H Thin and ...,"₹59,990",4.2,39 Ratings & 5 Reviews,Intel Core i7 Processor (13th Gen)16 GB LPDDR5 RAM64 bit Windows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Warranty
HP 250R G9 (2024) Intel Core i3 13th Gen Intel Core i3 - 1315U (13th Gen) - (8 GB/512 GB SSD/Windows 1...,"₹35,990",4.2,71 Ratings & 1 Reviews,Intel Core i3 Processor (13th Gen)8 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 111 Year Onsite Warranty
Lenovo Idea Pad Slim 3 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) 83K100C9IN T...,"₹67,490",3.8,10 Ratings & 0 Reviews,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD38.86 cm (15.3 inch) DisplayOffice Home 20241 Year Warranty and Only 6 Months Warranty on Battery and Adaptor
Lenovo Yoga 7 WUXGA-OLED Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home) 14IRL8 2 in 1...,"₹97,990",4.5,86 Ratings & 6 Reviews,Intel Core i7 Processor (13th Gen)16 GB LPDDR5 RAMWindows 11 Operating System1 TB SSD35.56 cm (14 inch) Touchscreen Display1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection
MSI Katana 15 Intel Core i5 13th Gen 13420H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹77,990",4.3,75 Ratings & 10 Reviews,Intel Core i5 Processor (13th Gen)16 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 inch) Display2 Year On-Site Warranty
